id,generation,name,types,supertype,subtypes,hp,evolvesTo,rarity,attack_name,AVG_damage,gerarchic
sm35-38,Seventh,Jynx,['Psychic'],Pokémon,['Basic'],90.0,,Common,Whiny Voice|Feverish Kiss,30.0,Jynx
sm35-41,Seventh,Latios,['Psychic'],Pokémon,['Basic'],110.0,,Rare Holo,Break Through|Lagoon Flight,50.0,Latios
sm35-43,Seventh,Golett,['Psychic'],Pokémon,['Basic'],90.0,['Golurk'],Common,Mega Punch,60.0,"Golett, Golurk"
sm35-44,Seventh,Golurk,['Psychic'],Pokémon,['Stage 1'],140.0,,Uncommon,Triple Smash|Golurk Hammer,120.0,
sm35-45,Seventh,Marshadow,['Psychic'],Pokémon,['Basic'],70.0,,Rare Holo,Shadow Punch,30.0,Marshadow
sm35-46,Seventh,Stunfisk,['Fighting'],Pokémon,['Basic'],110.0,,Common,Thunder Shock|Head Bolt,50.0,Stunfisk
sm35-47,Seventh,Spiritomb,['Darkness'],Pokémon,['Basic'],60.0,,Uncommon,Cursed Drop,31.73951305368143,Spiritomb
sm35-48,Seventh,Purrloin,['Darkness'],Pokémon,['Basic'],60.0,['Liepard'],Common,Scratch|Tail Rap,10.0,"Purrloin, Liepard"
sm35-49,Seventh,Liepard,['Darkness'],Pokémon,['Stage 1'],90.0,,Uncommon,Torment|Slash,45.0,
sm35-50,Seventh,Scraggy,['Darkness'],Pokémon,['Basic'],60.0,['Scrafty'],Common,Call for Family|Headbutt,20.0,"Scraggy, Scrafty"
sm35-51,Seventh,Scrafty,['Darkness'],Pokémon,['Stage 1'],110.0,,Uncommon,Dangerous Head|Hammer In,90.0,
sm35-52,Seventh,Zorua,['Darkness'],Pokémon,['Basic'],60.0,['Zoroark'],Common,Stampede|Ram,15.0,"Zorua, Zoroark"
sm35-54,Seventh,Yveltal,['Darkness'],Pokémon,['Basic'],120.0,,Rare Holo,Strafe|Oblivion Wing,60.0,Yveltal
sm35-55,Seventh,Hoopa,['Darkness'],Pokémon,['Basic'],120.0,,Rare Holo,Super Psy Bolt,80.0,Hoopa
sm4-1,Seventh,Weedle,['Grass'],Pokémon,['Basic'],50.0,['Kakuna'],Common,Poison Sting,31.73951305368143,"Weedle, Kakuna, Beedrill"
sm4-2,Seventh,Kakuna,['Grass'],Pokémon,['Stage 1'],80.0,['Beedrill'],Uncommon,Multiply,31.73951305368143,
sm4-3,Seventh,Beedrill,['Grass'],Pokémon,['Stage 2'],120.0,,Rare,Sudden Sting|Sharp Sting,35.0,
sm4-4,Seventh,Exeggcute,['Grass'],Pokémon,['Basic'],50.0,['Exeggutor'],Common,Hypnosis|Ram,10.0,"Exeggcute, Exeggutor"
sm4-5,Seventh,Cacnea,['Grass'],Pokémon,['Basic'],60.0,['Cacturne'],Common,Sucker Punch,31.73951305368143,"Cacnea, Cacturne"
sm4-6,Seventh,Cacturne,['Grass'],Pokémon,['Stage 1'],110.0,,Rare,Spike Rend|Hunt,31.73951305368143,
sm4-7,Seventh,Karrablast,['Grass'],Pokémon,['Basic'],60.0,['Escavalier'],Common,Peck,30.0,"Karrablast, Escavalier"
sm4-8,Seventh,Shelmet,['Grass'],Pokémon,['Basic'],60.0,['Accelgor'],Common,Absorb,10.0,"Shelmet, Accelgor"
sm4-9,Seventh,Accelgor,['Grass'],Pokémon,['Stage 1'],90.0,,Uncommon,Recover|Speed Attack,70.0,
sm4-10,Seventh,Skiddo,['Grass'],Pokémon,['Basic'],70.0,['Gogoat'],Common,Seed Bomb,20.0,"Skiddo, Gogoat"
sm4-11,Seventh,Gogoat,['Grass'],Pokémon,['Stage 1'],120.0,,Rare Holo,Horn Leech,80.0,
sm4-12,Seventh,Alolan Marowak,['Fire'],Pokémon,['Stage 1'],100.0,,Rare Holo,Dance of Flames|Burning Bonemerang,31.73951305368143,
sm4-13,Seventh,Numel,['Fire'],Pokémon,['Basic'],80.0,['Camerupt'],Common,Continuous Headbutt,31.73951305368143,"Numel, Camerupt"
sm4-14,Seventh,Camerupt,['Fire'],Pokémon,['Stage 1'],140.0,,Rare,Continuous Headbutt|Searing Flame,120.0,
sm4-15,Seventh,Staryu,['Water'],Pokémon,['Basic'],60.0,['Starmie'],Common,Spinning Attack,10.0,"Staryu, Starmie"
sm4-16,Seventh,Starmie,['Water'],Pokémon,['Stage 1'],90.0,,Rare,Spinning Attack,40.0,
sm4-17,Seventh,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Common,Waterfall Evolution,31.73951305368143,"Magikarp, Gyarados"
sm4-19,Seventh,Swinub,['Water'],Pokémon,['Basic'],60.0,['Piloswine'],Common,Gnaw,30.0,"Swinub, Piloswine, Mamoswine"
sm4-20,Seventh,Piloswine,['Water'],Pokémon,['Stage 1'],100.0,['Mamoswine'],Uncommon,Stampede|Rest,20.0,
sm4-21,Seventh,Mamoswine,['Water'],Pokémon,['Stage 2'],180.0,,Rare,Double Stomp|Forceful Tackle,31.73951305368143,
sm4-22,Seventh,Remoraid,['Water'],Pokémon,['Basic'],60.0,['Octillery'],Common,Water Gun,30.0,"Remoraid, Octillery"
sm4-23,Seventh,Octillery,['Water'],Pokémon,['Stage 1'],100.0,,Rare,Ink Spit|Special Artillery,31.73951305368143,
sm4-24,Seventh,Corphish,['Water'],Pokémon,['Basic'],70.0,['Crawdaunt'],Common,Crabhammer,30.0,"Corphish, Crawdaunt"
sm4-25,Seventh,Crawdaunt,['Water'],Pokémon,['Stage 1'],110.0,,Rare,Double Claws,80.0,
sm4-26,Seventh,Feebas,['Water'],Pokémon,['Basic'],30.0,['Milotic'],Common,Splashing Dodge,10.0,"Feebas, Milotic"
sm4-27,Seventh,Milotic,['Water'],Pokémon,['Stage 1'],120.0,,Rare Holo,TLC|Ocean Cyclone,80.0,
sm4-28,Seventh,Regice,['Water'],Pokémon,['Basic'],130.0,,Rare Holo,Frost Smash,70.0,Regice
sm4-29,Seventh,Shellos,['Water'],Pokémon,['Basic'],60.0,['Gastrodon'],Common,Regeneration|Mud-Slap,10.0,"Shellos, Gastrodon"
sm4-30,Seventh,Pikachu,['Lightning'],Pokémon,['Basic'],60.0,['Raichu'],Common,Pika Draw|Quick Attack,31.73951305368143,"Pikachu, Raichu"
sm4-31,Seventh,Alolan Raichu,['Lightning'],Pokémon,['Stage 1'],110.0,,Rare Holo,Psychic,31.73951305368143,
sm4-32,Seventh,Alolan Geodude,['Lightning'],Pokémon,['Basic'],60.0,['Graveler'],Common,Defense Curl|Tackle,20.0,"Alolan Geodude, Graveler, Golem"
sm4-33,Seventh,Alolan Graveler,['Lightning'],Pokémon,['Stage 1'],100.0,['Golem'],Uncommon,Corkscrew Punch|Self-Destruct,65.0,
sm4-35,Seventh,Emolga,['Lightning'],Pokémon,['Basic'],60.0,,Uncommon,Energy Catch|Volt Switch,30.0,Emolga
sm4-36,Seventh,Gastly,['Psychic'],Pokémon,['Basic'],50.0,['Haunter'],Common,Ominous Eyes,31.73951305368143,"Gastly, Haunter, Gengar"
sm4-37,Seventh,Haunter,['Psychic'],Pokémon,['Stage 1'],70.0,['Gengar'],Uncommon,Pain Amplifier,31.73951305368143,
sm4-38,Seventh,Gengar,['Psychic'],Pokémon,['Stage 2'],130.0,,Rare Holo,Fade to Black,70.0,
sm4-39,Seventh,Misdreavus,['Psychic'],Pokémon,['Basic'],60.0,['Mismagius'],Common,Confuse Ray,31.73951305368143,"Misdreavus, Mismagius"
sm4-40,Seventh,Mismagius,['Psychic'],Pokémon,['Stage 1'],110.0,,Rare,Chaos Wheel|Dark Arts,30.0,
sm4-41,Seventh,Spoink,['Psychic'],Pokémon,['Basic'],50.0,['Grumpig'],Common,Splash,10.0,"Spoink, Grumpig"
sm4-42,Seventh,Grumpig,['Psychic'],Pokémon,['Stage 1'],120.0,,Uncommon,Psych Up,60.0,
sm4-43,Seventh,Chimecho,['Psychic'],Pokémon,['Basic'],70.0,,Common,Bell of Silence,10.0,Chimecho
sm4-44,Seventh,Pumpkaboo,['Psychic'],Pokémon,['Basic'],60.0,['Gourgeist'],Common,Astonish,31.73951305368143,"Pumpkaboo, Gourgeist"
sm4-45,Seventh,Gourgeist,['Psychic'],Pokémon,['Stage 1'],120.0,,Rare,Confuse Ray|Pumpkin Bomb,31.73951305368143,
sm4-46,Seventh,Salandit,['Psychic'],Pokémon,['Basic'],60.0,['Salazzle'],Common,Singe,31.73951305368143,"Salandit, Salazzle"
sm4-47,Seventh,Salazzle,['Psychic'],Pokémon,['Stage 1'],110.0,,Rare Holo,Nasty Plot|Severe Poison,31.73951305368143,
sm4-48,Seventh,Oranguru,['Psychic'],Pokémon,['Basic'],110.0,,Rare,Fixer of the Forest|Zen Headbutt,70.0,Oranguru
sm4-50,Seventh,Mankey,['Fighting'],Pokémon,['Basic'],60.0,['Primeape'],Common,Three-Step Strike,31.73951305368143,"Mankey, Primeape"
sm4-51,Seventh,Primeape,['Fighting'],Pokémon,['Stage 1'],90.0,,Rare,Low Kick|Lucha Fight,60.0,
sm4-52,Seventh,Cubone,['Fighting'],Pokémon,['Basic'],70.0,['Marowak'],Common,Leer|Headbutt,20.0,"Cubone, Marowak"
sm4-53,Seventh,Regirock,['Fighting'],Pokémon,['Basic'],130.0,,Rare,Tough Swing,110.0,Regirock
sm4-54,Seventh,Gastrodon,['Fighting'],Pokémon,['Stage 1'],120.0,,Uncommon,Eerie Fluid|Earthquake,75.0,
sm4-55,Seventh,Stufful,['Fighting'],Pokémon,['Basic'],70.0,['Bewear'],Common,Flop,30.0,"Stufful, Bewear"
sm4-56,Seventh,Bewear,['Fighting'],Pokémon,['Stage 1'],130.0,,Rare Holo,Cross-Cut,31.73951305368143,
sm4-58,Seventh,Houndour,['Darkness'],Pokémon,['Basic'],60.0,['Houndoom'],Common,Rear Kick|Darkness Fang,15.0,"Houndour, Houndoom"
sm4-59,Seventh,Houndoom,['Darkness'],Pokémon,['Stage 1'],110.0,,Rare,Fire Fang|Puncturing Fangs,60.0,
sm4-60,Seventh,Deino,['Darkness'],Pokémon,['Basic'],70.0,['Zweilous'],Common,Headbutt|Surprise Attack,40.0,"Deino, Zweilous, Hydreigon"
sm4-61,Seventh,Zweilous,['Darkness'],Pokémon,['Stage 1'],90.0,['Hydreigon'],Uncommon,Headbutt|Double Hit,30.0,
sm4-62,Seventh,Hydreigon,['Darkness'],Pokémon,['Stage 2'],160.0,,Rare,Dark Destruction,120.0,
sm4-64,Seventh,Mawile,['Metal'],Pokémon,['Basic'],80.0,,Uncommon,Call for Family|Crunch,30.0,Mawile
sm4-65,Seventh,Aron,['Metal'],Pokémon,['Basic'],60.0,['Lairon'],Common,Tackle|Metal Claw,20.0,"Aron, Lairon, Aggron"
sm4-66,Seventh,Lairon,['Metal'],Pokémon,['Stage 1'],100.0,['Aggron'],Uncommon,Metal Claw|Hammer In,50.0,
sm4-67,Seventh,Aggron,['Metal'],Pokémon,['Stage 2'],170.0,,Rare Holo,Revenge Cannon|Buster Swing,120.0,
sm4-68,Seventh,Registeel,['Metal'],Pokémon,['Basic'],130.0,,Rare,Turbo Arm|Iron Hand,60.0,Registeel
sm4-69,Seventh,Escavalier,['Metal'],Pokémon,['Stage 1'],120.0,,Rare,Fury Attack|Iron Tackle,130.0,
sm4-71,Seventh,Jigglypuff,['Fairy'],Pokémon,['Basic'],60.0,['Wigglytuff'],Common,Rollout|Double Slap,10.0,"Jigglypuff, Wigglytuff"
sm4-72,Seventh,Wigglytuff,['Fairy'],Pokémon,['Stage 1'],120.0,,Rare,Hypnoblast|Punishing Slap,30.0,
sm4-73,Seventh,Xerneas,['Fairy'],Pokémon,['Basic'],130.0,,Rare Holo,Lead|Bright Horns,130.0,Xerneas
sm4-75,Seventh,Jangmo-o,['Dragon'],Pokémon,['Basic'],60.0,['Hakamo-o'],Common,Headbutt|Gentle Slap,15.0,"Jangmo-o, Hakamo-o, Kommo-o"
sm4-76,Seventh,Hakamo-o,['Dragon'],Pokémon,['Stage 1'],90.0,['Kommo-o'],Uncommon,Noble Roar|Dragon Claw,40.0,
sm4-77,Seventh,Kommo-o,['Dragon'],Pokémon,['Stage 2'],160.0,,Rare,War Cry|Clanging Scales,130.0,
sm4-78,Seventh,Miltank,['Colorless'],Pokémon,['Basic'],100.0,,Uncommon,Sitdown Splash,31.73951305368143,Miltank
sm4-79,Seventh,Swablu,['Colorless'],Pokémon,['Basic'],50.0,['Altaria'],Common,Peck,10.0,"Swablu, Altaria"
sm4-80,Seventh,Altaria,['Colorless'],Pokémon,['Stage 1'],90.0,,Rare,Draco Melody|Cotton Guard,30.0,
sm4-81,Seventh,Starly,['Colorless'],Pokémon,['Basic'],60.0,['Staravia'],Common,Bug Search|Flap,20.0,"Starly, Staravia, Staraptor"
sm4-82,Seventh,Staravia,['Colorless'],Pokémon,['Stage 1'],80.0,['Staraptor'],Uncommon,Flap|Wing Attack,40.0,
sm4-83,Seventh,Staraptor,['Colorless'],Pokémon,['Stage 2'],140.0,,Rare,Clutch|Sky Hunting,85.0,
sm4-84,Seventh,Regigigas,['Colorless'],Pokémon,['Basic'],180.0,,Rare Holo,Giant Stomp,160.0,Regigigas
sm4-85,Seventh,Minccino,['Colorless'],Pokémon,['Basic'],60.0,['Cinccino'],Common,Tickle,10.0,"Minccino, Cinccino"
sm4-86,Seventh,Cinccino,['Colorless'],Pokémon,['Stage 1'],90.0,,Uncommon,Amazing Plea,31.73951305368143,
sm4-87,Seventh,Bunnelby,['Colorless'],Pokémon,['Basic'],70.0,['Diggersby'],Common,Mud Shot,30.0,"Bunnelby, Diggersby"
sm4-88,Seventh,Diggersby,['Colorless'],Pokémon,['Stage 1'],130.0,,Uncommon,Dig|Hammer Arm,75.0,
sm4-89,Seventh,Type: Null,['Colorless'],Pokémon,['Basic'],110.0,,Rare Holo,Armor Press|Slashing Claw,50.0,Type: Null
sm4-84a,Seventh,Regigigas,['Colorless'],Pokémon,['Basic'],180.0,,Rare Holo,Giant Stomp,160.0,Regigigas
sm5-1,Seventh,Exeggcute,['Grass'],Pokémon,['Basic'],50.0,['Exeggutor'],Common,Continuous Eggsplosion,31.73951305368143,"Exeggcute, Exeggutor"
sm5-2,Seventh,Yanma,['Grass'],Pokémon,['Basic'],70.0,['Yanmega'],Common,Super Speed,20.0,"Yanma, Yanmega"
sm5-3,Seventh,Yanmega,['Grass'],Pokémon,['Stage 1'],120.0,,Uncommon,Supersonic|Cutting Wind,75.0,
sm5-4,Seventh,Roselia,['Grass'],Pokémon,['Basic'],70.0,['Roserade'],Common,Petal Dance,31.73951305368143,"Roselia, Roserade"
sm5-5,Seventh,Roserade,['Grass'],Pokémon,['Stage 1'],100.0,,Rare,Inviting Poison|Flower Tornado,100.0,
sm5-6,Seventh,Turtwig,['Grass'],Pokémon,['Basic'],70.0,['Grotle'],Common,Synthesis|Headbutt Bounce,30.0,"Turtwig, Grotle, Torterra"
sm5-7,Seventh,Turtwig,['Grass'],Pokémon,['Basic'],80.0,['Grotle'],Common,Tackle|Razor Leaf,35.0,"Turtwig, Grotle, Torterra"
sm5-8,Seventh,Grotle,['Grass'],Pokémon,['Stage 1'],110.0,['Torterra'],Uncommon,Mega Drain|Razor Leaf,55.0,
sm5-9,Seventh,Torterra,['Grass'],Pokémon,['Stage 2'],180.0,,Rare Holo,Giga Drain|Earthquake,115.0,
sm5-10,Seventh,Cherubi,['Grass'],Pokémon,['Basic'],50.0,['Cherrim'],Common,Surprise Attack,30.0,"Cherubi, Cherrim"
sm5-11,Seventh,Cherrim,['Grass'],Pokémon,['Stage 1'],80.0,,Uncommon,Seed Bomb,30.0,
sm5-12,Seventh,Carnivine,['Grass'],Pokémon,['Basic'],90.0,,Common,Chomp Chomp|Loom Over,20.0,Carnivine
sm5-14,Seventh,Mow Rotom,['Grass'],Pokémon,['Basic'],90.0,,Rare,Special Mow,60.0,Mow Rotom
sm5-15,Seventh,Shaymin,['Grass'],Pokémon,['Basic'],80.0,,Rare Holo,Coax|Soothing Scent,30.0,Shaymin
sm5-16,Seventh,Dewpider,['Grass'],Pokémon,['Basic'],60.0,['Araquanid'],Common,Bubble,10.0,"Dewpider, Araquanid"
sm5-17,Seventh,Araquanid,['Grass'],Pokémon,['Stage 1'],100.0,,Rare,Aqua Edge,70.0,
sm5-18,Seventh,Magmar,['Fire'],Pokémon,['Basic'],80.0,['Magmortar'],Common,Controlled Burn|Flamethrower,80.0,"Magmar, Magmortar"
sm5-19,Seventh,Magmortar,['Fire'],Pokémon,['Stage 1'],130.0,,Rare Holo,Fire Blaster,31.73951305368143,
sm5-20,Seventh,Chimchar,['Fire'],Pokémon,['Basic'],40.0,['Monferno'],Common,Flare,20.0,"Chimchar, Monferno, Infernape"
sm5-21,Seventh,Chimchar,['Fire'],Pokémon,['Basic'],60.0,['Monferno'],Common,Fury Swipes,31.73951305368143,"Chimchar, Monferno, Infernape"
sm5-22,Seventh,Monferno,['Fire'],Pokémon,['Stage 1'],80.0,['Infernape'],Uncommon,Super Singe,20.0,
sm5-23,Seventh,Infernape,['Fire'],Pokémon,['Stage 2'],130.0,,Rare Holo,Burst Punch,50.0,
sm5-24,Seventh,Heat Rotom,['Fire'],Pokémon,['Basic'],90.0,,Rare,Heat Blast,80.0,Heat Rotom
sm5-25,Seventh,Salandit,['Fire'],Pokémon,['Basic'],70.0,['Salazzle'],Common,Live Coal|Combustion,20.0,"Salandit, Salazzle"
sm5-26,Seventh,Salazzle,['Fire'],Pokémon,['Stage 1'],110.0,,Rare,Panic Poison|Hunter's Nails,31.73951305368143,
sm5-27,Seventh,Turtonator,['Fire'],Pokémon,['Basic'],130.0,,Uncommon,Searing Flame|Steam Artillery,55.0,Turtonator
sm5-28,Seventh,Alolan Sandshrew,['Water'],Pokémon,['Basic'],60.0,['Sandslash'],Common,Fury Swipes,31.73951305368143,"Alolan Sandshrew, Sandslash"
sm5-29,Seventh,Alolan Sandslash,['Water'],Pokémon,['Stage 1'],120.0,,Rare,Spike Armor|Frost Breath,60.0,
sm5-30,Seventh,Alolan Vulpix,['Water'],Pokémon,['Basic'],60.0,['Ninetales'],Common,Roar|Icy Snow,10.0,"Alolan Vulpix, Ninetales"
sm5-31,Seventh,Piplup,['Water'],Pokémon,['Basic'],60.0,['Prinplup'],Common,Splatter,31.73951305368143,"Piplup, Prinplup, Empoleon"
sm5-32,Seventh,Piplup,['Water'],Pokémon,['Basic'],70.0,['Prinplup'],Common,Peck|Wave Splash,15.0,"Piplup, Prinplup, Empoleon"
sm5-33,Seventh,Prinplup,['Water'],Pokémon,['Stage 1'],90.0,['Empoleon'],Uncommon,Bubble Beam|Wave Splash,30.0,
sm5-34,Seventh,Empoleon,['Water'],Pokémon,['Stage 2'],160.0,,Rare,Total Command|Whirlpool,90.0,
sm5-35,Seventh,Buizel,['Water'],Pokémon,['Basic'],70.0,['Floatzel'],Common,Water Gun,30.0,"Buizel, Floatzel"
sm5-36,Seventh,Floatzel,['Water'],Pokémon,['Stage 1'],100.0,,Uncommon,Agility|Aqua Blast,55.0,
sm5-37,Seventh,Snover,['Water'],Pokémon,['Basic'],80.0,['Abomasnow'],Common,Ice Shard,31.73951305368143,"Snover, Abomasnow"
sm5-38,Seventh,Abomasnow,['Water'],Pokémon,['Stage 1'],130.0,,Rare,Hypno Hammer,80.0,
sm5-40,Seventh,Wash Rotom,['Water'],Pokémon,['Basic'],90.0,,Rare,Wash Arrow,31.73951305368143,Wash Rotom
sm5-41,Seventh,Frost Rotom,['Water'],Pokémon,['Basic'],90.0,,Rare,Frost Crush,31.73951305368143,Frost Rotom
sm5-42,Seventh,Manaphy,['Water'],Pokémon,['Basic'],70.0,,Uncommon,Deep Currents|Water Pulse,20.0,Manaphy
sm5-43,Seventh,Electabuzz,['Lightning'],Pokémon,['Basic'],80.0,['Electivire'],Common,Low Kick|Thunder,60.0,"Electabuzz, Electivire"
sm5-44,Seventh,Electivire,['Lightning'],Pokémon,['Stage 1'],140.0,,Rare,Steel Short|Volt Knuckle,95.0,
sm5-45,Seventh,Shinx,['Lightning'],Pokémon,['Basic'],50.0,['Luxio'],Common,Static Shock,10.0,"Shinx, Luxio, Luxray"
sm5-46,Seventh,Shinx,['Lightning'],Pokémon,['Basic'],60.0,['Luxio'],Common,Charge,31.73951305368143,"Shinx, Luxio, Luxray"
sm5-47,Seventh,Luxio,['Lightning'],Pokémon,['Stage 1'],80.0,['Luxray'],Uncommon,Disconnect,30.0,
sm5-48,Seventh,Luxray,['Lightning'],Pokémon,['Stage 2'],150.0,,Rare Holo,Volt Bolt,31.73951305368143,
sm5-49,Seventh,Pachirisu,['Lightning'],Pokémon,['Basic'],70.0,,Common,Snuggly Generator|Nuzzle,31.73951305368143,Pachirisu
sm5-50,Seventh,Rotom,['Lightning'],Pokémon,['Basic'],70.0,,Uncommon,Plasma Slice,120.0,Rotom
sm5-51,Seventh,Drifloon,['Psychic'],Pokémon,['Basic'],60.0,['Drifblim'],Common,Creepy Wind|Hang Down,10.0,"Drifloon, Drifblim"
sm5-52,Seventh,Drifblim,['Psychic'],Pokémon,['Stage 1'],110.0,,Uncommon,Damage Transport|Wind Wheel,80.0,
sm5-53,Seventh,Spiritomb,['Psychic'],Pokémon,['Basic'],70.0,,Uncommon,Lightless World|Terrify,10.0,Spiritomb
sm5-54,Seventh,Skorupi,['Psychic'],Pokémon,['Basic'],80.0,['Drapion'],Common,Hone Claws|Pierce,30.0,"Skorupi, Drapion"
sm5-55,Seventh,Drapion,['Psychic'],Pokémon,['Stage 1'],130.0,,Rare,Dangerous Stinger,100.0,
sm5-56,Seventh,Croagunk,['Psychic'],Pokémon,['Basic'],60.0,['Toxicroak'],Common,Swagger,10.0,"Croagunk, Toxicroak"
sm5-57,Seventh,Toxicroak,['Psychic'],Pokémon,['Stage 1'],100.0,,Rare,Poison Jab|Exact Revenge,30.0,
sm5-59,Seventh,Cresselia,['Psychic'],Pokémon,['Basic'],120.0,,Rare Holo,Lunar Payback|Psychic,31.73951305368143,Cresselia
sm5-60,Seventh,Cosmog,['Psychic'],Pokémon,['Basic'],60.0,['Cosmoem'],Common,Teleport,31.73951305368143,"Cosmog, Cosmoem, Solgaleo, Lunala"
sm5-61,Seventh,Cosmoem,['Psychic'],Pokémon,['Stage 1'],90.0,"['Solgaleo', 'Lunala']",Uncommon,Teleport,31.73951305368143,
sm5-64,Seventh,Cranidos,['Fighting'],Pokémon,['Stage 1'],90.0,['Rampardos'],Uncommon,Corkscrew Punch|Headstrike,40.0,
sm5-65,Seventh,Rampardos,['Fighting'],Pokémon,['Stage 2'],150.0,,Rare Holo,Clean Hit|Wild Crash,31.73951305368143,
sm5-66,Seventh,Riolu,['Fighting'],Pokémon,['Basic'],70.0,['Lucario'],Common,Detect|Jab,10.0,"Riolu, Lucario"
sm5-67,Seventh,Lucario,['Fighting'],Pokémon,['Stage 1'],110.0,,Rare Holo,Missile Jab,70.0,
sm5-68,Seventh,Hippopotas,['Fighting'],Pokémon,['Basic'],90.0,['Hippowdon'],Common,Eleventh Hour Tackle,31.73951305368143,"Hippopotas, Hippowdon"
sm5-69,Seventh,Hippowdon,['Fighting'],Pokémon,['Stage 1'],140.0,,Rare,Sand Tomb|Dust Cannon,50.0,
sm5-70,Seventh,Passimian,['Fighting'],Pokémon,['Basic'],110.0,,Common,Rock Hurl,40.0,Passimian
sm5-71,Seventh,Murkrow,['Darkness'],Pokémon,['Basic'],70.0,['Honchkrow'],Common,Mean Look,10.0,"Murkrow, Honchkrow"
sm5-72,Seventh,Honchkrow,['Darkness'],Pokémon,['Stage 1'],110.0,,Uncommon,Rip and Run|Speed Dive,90.0,
sm5-73,Seventh,Sneasel,['Darkness'],Pokémon,['Basic'],70.0,['Weavile'],Common,Sneaky Smash|Ambush,31.73951305368143,"Sneasel, Weavile"
sm5-74,Seventh,Weavile,['Darkness'],Pokémon,['Stage 1'],90.0,,Rare Holo,Icy Wind|Evil Admonition,10.0,
sm5-75,Seventh,Stunky,['Darkness'],Pokémon,['Basic'],70.0,['Skuntank'],Common,Gas Bond,10.0,"Stunky, Skuntank"
sm5-76,Seventh,Skuntank,['Darkness'],Pokémon,['Stage 1'],120.0,,Uncommon,Sticky Smokescreen|Hammer In,75.0,
sm5-78,Seventh,Alolan Diglett,['Metal'],Pokémon,['Basic'],50.0,['Dugtrio'],Common,Iron Head,31.73951305368143,"Alolan Diglett, Dugtrio"
sm5-79,Seventh,Alolan Dugtrio,['Metal'],Pokémon,['Stage 1'],60.0,,Uncommon,Gold Rush,31.73951305368143,
sm5-80,Seventh,Magnemite,['Metal'],Pokémon,['Basic'],60.0,['Magneton'],Common,Searching Magnet|Tackle,10.0,"Magnemite, Magneton, Magnezone"
sm5-81,Seventh,Magnemite,['Metal'],Pokémon,['Basic'],60.0,['Magneton'],Common,Ram,20.0,"Magnemite, Magneton, Magnezone"
sm5-82,Seventh,Magneton,['Metal'],Pokémon,['Stage 1'],90.0,['Magnezone'],Uncommon,Ram|Zap Cannon,50.0,
sm5-83,Seventh,Magnezone,['Metal'],Pokémon,['Stage 2'],150.0,,Rare Holo,Zap Cannon,130.0,
sm5-84,Seventh,Shieldon,['Metal'],Pokémon,['Stage 1'],100.0,['Bastiodon'],Uncommon,Take Down|Confront,65.0,
sm5-85,Seventh,Bastiodon,['Metal'],Pokémon,['Stage 2'],160.0,,Rare Holo,Push Down,110.0,
sm5-86,Seventh,Bronzor,['Metal'],Pokémon,['Basic'],60.0,['Bronzong'],Common,Hypnosis|Spinning Attack,20.0,"Bronzor, Bronzong"
sm5-87,Seventh,Bronzong,['Metal'],Pokémon,['Stage 1'],110.0,,Uncommon,Psy Bolt|Psychic Resonance,20.0,
sm5-88,Seventh,Heatran,['Metal'],Pokémon,['Basic'],130.0,,Rare Holo,Guard Press|Boiling Impact,80.0,Heatran
sm5-91,Seventh,Magearna,['Metal'],Pokémon,['Basic'],90.0,,Rare,Rolling Attack,60.0,Magearna
sm5-92,Seventh,Morelull,['Fairy'],Pokémon,['Basic'],60.0,['Shiinotic'],Common,Flickering Spores|Ram,10.0,"Morelull, Shiinotic"
sm5-93,Seventh,Shiinotic,['Fairy'],Pokémon,['Stage 1'],100.0,,Rare,Flickering Spores,30.0,
sm5-94,Seventh,Tapu Lele,['Fairy'],Pokémon,['Basic'],110.0,,Rare,Psywave|Magical Swap,31.73951305368143,Tapu Lele
sm5-95,Seventh,Alolan Exeggutor,['Dragon'],Pokémon,['Stage 1'],130.0,,Rare,Exeggutor's Paradise|Draco Meteor Barrage,31.73951305368143,
sm5-96,Seventh,Gible,['Dragon'],Pokémon,['Basic'],50.0,['Gabite'],Common,Ascension,31.73951305368143,"Gible, Gabite, Garchomp"
sm5-97,Seventh,Gible,['Dragon'],Pokémon,['Basic'],60.0,['Gabite'],Common,Gnaw,20.0,"Gible, Gabite, Garchomp"
sm5-98,Seventh,Gabite,['Dragon'],Pokémon,['Stage 1'],80.0,['Garchomp'],Uncommon,Ascension|Slash,40.0,
sm5-99,Seventh,Garchomp,['Dragon'],Pokémon,['Stage 2'],150.0,,Rare,Quick Dive|Royal Blades,31.73951305368143,
sm5-102,Seventh,Lickitung,['Colorless'],Pokémon,['Basic'],100.0,['Lickilicky'],Common,Lap Up|Slam,31.73951305368143,"Lickitung, Lickilicky"
sm5-103,Seventh,Lickilicky,['Colorless'],Pokémon,['Stage 1'],130.0,,Rare,Dangerous Lick|Rolling Tackle,110.0,
sm5-104,Seventh,Eevee,['Colorless'],Pokémon,['Basic'],60.0,"['Vaporeon', 'Jolteon', 'Flareon', 'Sylveon', 'Espeon', 'Umbreon', 'Leafeon', 'Glaceon']",Common,Gnaw,20.0,"Eevee, Vaporeon, Jolteon, Flareon, Sylveon, Espeon, Umbreon, Leafeon, Glaceon"
